budget,fold,frobenius_norm,max_abs_cross_covariance,min_eigenvalue,model,path_family,repeat,run_id
40,1,3.1975774992190034,0.6010451762746423,0.005340180087132761,M2,early8__coverage_then_margin_B40,81,w85__r81_f01
16,2,0.010840044996028532,0.00196720702951252,0.0004987282352058891,M0,early8__coverage_then_margin_B40,81,w85__r81_f02
16,2,0.010722527927720367,0.0019478004226502258,0.0005081741671665891,M1,early8__coverage_then_margin_B40,81,w85__r81_f02
16,2,0.010840044996028534,0.00196720702951252,0.0004987282352058895,M2,early8__coverage_then_margin_B40,81,w85__r81_f02
28,2,4.39132207735149,0.8016572542732939,0.0007302025697759869,M0,early8__coverage_then_margin_B40,81,w85__r81_f02
28,2,4.39132207735149,0.8016572542732939,0.0007302025697759918,M1,early8__coverage_then_margin_B40,81,w85__r81_f02
28,2,4.39132207735149,0.8016572542732939,0.0007302025697759918,M2,early8__coverage_then_margin_B40,81,w85__r81_f02
40,2,3.650723906474748,0.6653283956570406,0.0005923736656971453,M0,early8__coverage_then_margin_B40,81,w85__r81_f02
40,2,3.650723906474748,0.6653283956570406,0.0005923736656975893,M1,early8__coverage_then_margin_B40,81,w85__r81_f02
40,2,3.650723906474748,0.6653283956570406,0.0005923736656975893,M2,early8__coverage_then_margin_B40,81,w85__r81_f02
16,3,7.8379127173806085,0.995041517936532,0.0008993468846672203,M0,early8__coverage_then_margin_B40,81,w85__r81_f03
16,3,7.8379127173806085,0.995041517936532,0.0008993468846671357,M1,early8__coverage_then_margin_B40,81,w85__r81_f03
16,3,7.8379127173806085,0.995041517936532,0.0008993468846671357,M2,early8__coverage_then_margin_B40,81,w85__r81_f03
28,3,4.038360103985642,0.7831776838963387,0.05960206286658114,M0,early8__coverage_then_margin_B40,81,w85__r81_f03
28,3,4.038360103985642,0.7831776838963388,0.05960206286658063,M1,early8__coverage_then_margin_B40,81,w85__r81_f03
28,3,4.038360103985642,0.7831776838963388,0.05960206286658063,M2,early8__coverage_then_margin_B40,81,w85__r81_f03
40,3,3.8824257116923793,0.8973959045344971,0.003754394167646953,M0,early8__coverage_then_margin_B40,81,w85__r81_f03
40,3,3.882425711692379,0.8973959045344971,0.003754394167646953,M1,early8__coverage_then_margin_B40,81,w85__r81_f03
40,3,3.882425711692379,0.8973959045344971,0.003754394167646953,M2,early8__coverage_then_margin_B40,81,w85__r81_f03
16,4,0.06463334322745788,0.008901422038944427,0.009399048152953665,M0,early8__coverage_then_margin_B40,81,w85__r81_f04
16,4,4.215742175886109,0.7577648991883621,0.060495387224602945,M1,early8__coverage_then_margin_B40,81,w85__r81_f04
16,4,1.7543172707164572,0.21791584148741663,0.16939448941564542,M2,early8__coverage_then_margin_B40,81,w85__r81_f04
28,4,2.276177299171047,0.3285015063276703,0.0008814139178888692,M0,early8__coverage_then_margin_B40,81,w85__r81_f04
28,4,2.276177299171047,0.3285015063276704,0.0008814139178889175,M1,early8__coverage_then_margin_B40,81,w85__r81_f04
28,4,2.276177299171047,0.3285015063276704,0.0008814139178889175,M2,early8__coverage_then_margin_B40,81,w85__r81_f04
40,4,0.011142846667142067,0.001506259017137517,0.0008008340748130912,M0,early8__coverage_then_margin_B40,81,w85__r81_f04
40,4,0.37715738718032726,0.06362889842551242,0.00439159903798513,M1,early8__coverage_then_margin_B40,81,w85__r81_f04
40,4,0.011142846667142065,0.0015062590171375167,0.0008008340748130907,M2,early8__coverage_then_margin_B40,81,w85__r81_f04
16,5,6.996896297372151,0.9156712290806818,0.0009030336435915654,M0,early8__coverage_then_margin_B40,81,w85__r81_f05
16,5,6.996896297372151,0.9156712290806818,0.0009030336435915261,M1,early8__coverage_then_margin_B40,81,w85__r81_f05
16,5,6.996896297372151,0.9156712290806818,0.0009030336435915261,M2,early8__coverage_then_margin_B40,81,w85__r81_f05
28,5,2.5607369568333715,0.6400945696846148,0.05218275891193547,M0,early8__coverage_then_margin_B40,81,w85__r81_f05
28,5,2.5607369568333724,0.640094569684617,0.05218275891193297,M1,early8__coverage_then_margin_B40,81,w85__r81_f05
28,5,2.5607369568333724,0.640094569684617,0.05218275891193297,M2,early8__coverage_then_margin_B40,81,w85__r81_f05
40,5,1.2725611569446365,0.20845201310561118,0.004472319670851703,M0,early8__coverage_then_margin_B40,81,w85__r81_f05
40,5,1.2725611569446365,0.20845201310561115,0.004472319670851784,M1,early8__coverage_then_margin_B40,81,w85__r81_f05
40,5,1.2725611569446365,0.20845201310561115,0.004472319670851784,M2,early8__coverage_then_margin_B40,81,w85__r81_f05
16,1,5.00124346193783,0.9119941906617298,0.0009333404797233315,M0,early8__coverage_then_margin_B40,82,w85__r82_f01
16,1,5.00124346193783,0.9119941906617297,0.0009333404797227206,M1,early8__coverage_then_margin_B40,82,w85__r82_f01
16,1,5.00124346193783,0.9119941906617297,0.0009333404797227206,M2,early8__coverage_then_margin_B40,82,w85__r82_f01
28,1,4.056584723216984,0.9388530937591344,0.013140936023388254,M0,early8__coverage_then_margin_B40,82,w85__r82_f01
28,1,4.056584723216984,0.9388530937591344,0.01314093602338842,M1,early8__coverage_then_margin_B40,82,w85__r82_f01
28,1,4.056584723216984,0.9388530937591344,0.01314093602338842,M2,early8__coverage_then_margin_B40,82,w85__r82_f01
40,1,5.141507526658289,0.8752181922158502,0.04979911211722767,M0,early8__coverage_then_margin_B40,82,w85__r82_f01
40,1,5.141507526658289,0.8752181922158502,0.049799112117228074,M1,early8__coverage_then_margin_B40,82,w85__r82_f01
40,1,5.141507526658289,0.8752181922158502,0.049799112117228074,M2,early8__coverage_then_margin_B40,82,w85__r82_f01
16,2,4.584095314738736,0.9756392547005815,0.00271893938295759,M0,early8__coverage_then_margin_B40,82,w85__r82_f02
16,2,4.584095314738736,0.9756392547005815,0.002718939382957382,M1,early8__coverage_then_margin_B40,82,w85__r82_f02
16,2,4.584095314738736,0.9756392547005815,0.002718939382957382,M2,early8__coverage_then_margin_B40,82,w85__r82_f02
28,2,4.763070696330752,0.780934042870124,0.0019290122645894564,M0,early8__coverage_then_margin_B40,82,w85__r82_f02
28,2,4.763070696330752,0.7809340428701239,0.0019290122645888028,M1,early8__coverage_then_margin_B40,82,w85__r82_f02
28,2,4.763070696330752,0.7809340428701239,0.0019290122645888028,M2,early8__coverage_then_margin_B40,82,w85__r82_f02
40,2,3.633594779769873,0.6252610925614404,0.00037785166817645455,M0,early8__coverage_then_margin_B40,82,w85__r82_f02
40,2,3.6335947797698736,0.6252610925614406,0.00037785166817644615,M1,early8__coverage_then_margin_B40,82,w85__r82_f02
40,2,3.6335947797698736,0.6252610925614406,0.00037785166817644615,M2,early8__coverage_then_margin_B40,82,w85__r82_f02
16,3,3.8211858437430473,0.9210393156252029,0.053483276715589306,M0,early8__coverage_then_margin_B40,82,w85__r82_f03
16,3,3.8211858437430473,0.9210393156252029,0.05348327671558886,M1,early8__coverage_then_margin_B40,82,w85__r82_f03
16,3,3.8211858437430473,0.9210393156252029,0.05348327671558886,M2,early8__coverage_then_margin_B40,82,w85__r82_f03
28,3,6.255523725349934,0.9548859336943786,0.0029837672421562803,M0,early8__coverage_then_margin_B40,82,w85__r82_f03
28,3,6.255523725349934,0.9548859336943786,0.0029837672421565583,M1,early8__coverage_then_margin_B40,82,w85__r82_f03
28,3,6.255523725349934,0.9548859336943786,0.0029837672421565583,M2,early8__coverage_then_margin_B40,82,w85__r82_f03
40,3,6.782017791942647,0.9612429652556566,0.00289488864878437,M0,early8__coverage_then_margin_B40,82,w85__r82_f03
40,3,6.782017791942648,0.9612429652556566,0.0028948886487847932,M1,early8__coverage_then_margin_B40,82,w85__r82_f03
40,3,6.782017791942648,0.9612429652556566,0.0028948886487847932,M2,early8__coverage_then_margin_B40,82,w85__r82_f03
16,4,5.133672889214985,0.8879847925806531,0.001141331395186672,M0,early8__coverage_then_margin_B40,82,w85__r82_f04
16,4,5.133672889214986,0.8879847925806531,0.0011413313951868004,M1,early8__coverage_then_margin_B40,82,w85__r82_f04
16,4,5.133672889214986,0.8879847925806531,0.0011413313951868004,M2,early8__coverage_then_margin_B40,82,w85__r82_f04
28,4,5.354571108366579,0.9305916634804003,0.0035845586303919477,M0,early8__coverage_then_margin_B40,82,w85__r82_f04
28,4,5.354571108366579,0.9305916634804005,0.0035845586303915756,M1,early8__coverage_then_margin_B40,82,w85__r82_f04
28,4,5.354571108366579,0.9305916634804005,0.0035845586303915756,M2,early8__coverage_then_margin_B40,82,w85__r82_f04
40,4,3.3210603535559957,0.45870200807367073,0.2006068939499239,M0,early8__coverage_then_margin_B40,82,w85__r82_f04
40,4,3.3210603535559957,0.45870200807367073,0.20060689394992393,M1,early8__coverage_then_margin_B40,82,w85__r82_f04
40,4,3.3210603535559957,0.45870200807367073,0.20060689394992393,M2,early8__coverage_then_margin_B40,82,w85__r82_f04
16,5,6.793549206353244,0.9535067990977694,0.0027928207885816233,M0,early8__coverage_then_margin_B40,82,w85__r82_f05
16,5,6.793549206353244,0.9535067990977694,0.0027928207885817443,M1,early8__coverage_then_margin_B40,82,w85__r82_f05
16,5,6.793549206353244,0.9535067990977694,0.0027928207885817443,M2,early8__coverage_then_margin_B40,82,w85__r82_f05
28,5,5.996845118618286,0.8563475401768103,0.001144659036355593,M0,early8__coverage_then_margin_B40,82,w85__r82_f05
28,5,5.996845118618286,0.8563475401768103,0.001144659036355994,M1,early8__coverage_then_margin_B40,82,w85__r82_f05
28,5,5.996845118618286,0.8563475401768103,0.001144659036355994,M2,early8__coverage_then_margin_B40,82,w85__r82_f05
40,5,4.163635976319963,0.6775954088396545,0.011310639385533354,M0,early8__coverage_then_margin_B40,82,w85__r82_f05
40,5,5.875332052233322,0.8884879903969886,0.0018649913410252893,M1,early8__coverage_then_margin_B40,82,w85__r82_f05
40,5,5.875324058373667,0.8884870196570125,0.001864983451628371,M2,early8__coverage_then_margin_B40,82,w85__r82_f05
16,1,5.651503607940687,0.7785991126422391,0.0005486013865419361,M0,early8__coverage_then_margin_B40,83,w85__r83_f01
16,1,5.475165642909502,0.8170416874461914,0.01309732323213334,M1,early8__coverage_then_margin_B40,83,w85__r83_f01
16,1,5.651503607940686,0.778599112642239,0.0005486013865418866,M2,early8__coverage_then_margin_B40,83,w85__r83_f01
28,1,5.827630828358686,0.8770126394807138,0.01891917027123734,M0,early8__coverage_then_margin_B40,83,w85__r83_f01
28,1,2.7314729812306098,0.5337694521682372,0.00010163778651497402,M1,early8__coverage_then_margin_B40,83,w85__r83_f01
28,1,3.4155475940153037,0.5675957673605351,0.0022281870108978147,M2,early8__coverage_then_margin_B40,83,w85__r83_f01
40,1,5.668560939905823,0.8818215254326699,0.001004638765187947,M0,early8__coverage_then_margin_B40,83,w85__r83_f01
40,1,5.668560939905823,0.8818215254326699,0.0010046387651878527,M1,early8__coverage_then_margin_B40,83,w85__r83_f01
40,1,5.668560939905823,0.8818215254326699,0.0010046387651878527,M2,early8__coverage_then_margin_B40,83,w85__r83_f01
16,2,5.492850097241938,0.9270880120470424,0.008237730195300781,M0,early8__coverage_then_margin_B40,83,w85__r83_f02
16,2,5.492850097241938,0.9270880120470424,0.008237730195300764,M1,early8__coverage_then_margin_B40,83,w85__r83_f02
16,2,5.492850097241938,0.9270880120470424,0.008237730195300764,M2,early8__coverage_then_margin_B40,83,w85__r83_f02
28,2,3.7081923631131106,0.7673216343337653,0.16171666012273972,M0,early8__coverage_then_margin_B40,83,w85__r83_f02
28,2,3.7081923631131097,0.7673216343337653,0.16171666012273922,M1,early8__coverage_then_margin_B40,83,w85__r83_f02
28,2,3.7081923631131097,0.7673216343337653,0.16171666012273922,M2,early8__coverage_then_margin_B40,83,w85__r83_f02
40,2,3.7027580994043023,0.7824124426895893,0.010941953338554385,M0,early8__coverage_then_margin_B40,83,w85__r83_f02
40,2,3.7027580994043023,0.7824124426895893,0.010941953338554073,M1,early8__coverage_then_margin_B40,83,w85__r83_f02
40,2,3.7027580994043023,0.7824124426895893,0.010941953338554073,M2,early8__coverage_then_margin_B40,83,w85__r83_f02
16,3,6.922589470627207,0.9888788629379828,0.0033706569415225714,M0,early8__coverage_then_margin_B40,83,w85__r83_f03
16,3,6.922589470627207,0.9888788629379827,0.0033706569415229573,M1,early8__coverage_then_margin_B40,83,w85__r83_f03
16,3,6.922589470627207,0.9888788629379827,0.0033706569415229573,M2,early8__coverage_then_margin_B40,83,w85__r83_f03
28,3,4.983579079060914,0.9927720965260025,0.000595246465126044,M0,early8__coverage_then_margin_B40,83,w85__r83_f03
28,3,4.983579079060914,0.9927720965260026,0.0005952464651249945,M1,early8__coverage_then_margin_B40,83,w85__r83_f03
28,3,4.983579079060914,0.9927720965260026,0.0005952464651249945,M2,early8__coverage_then_margin_B40,83,w85__r83_f03
40,3,3.812384534979433,0.876132108222092,0.12337813692424393,M0,early8__coverage_then_margin_B40,83,w85__r83_f03
40,3,3.813017938336019,0.8189976769798758,0.14887286746917028,M1,early8__coverage_then_margin_B40,83,w85__r83_f03
40,3,3.812384534979433,0.876132108222092,0.12337813692424533,M2,early8__coverage_then_margin_B40,83,w85__r83_f03
16,4,0.011066355485361161,0.0019676883053431804,0.0004633883057516449,M0,early8__coverage_then_margin_B40,83,w85__r83_f04
16,4,0.01112549952733021,0.0019481856397800732,0.0004649233630905854,M1,early8__coverage_then_margin_B40,83,w85__r83_f04
16,4,0.011066355485361161,0.0019676883053431804,0.0004633883057516441,M2,early8__coverage_then_margin_B40,83,w85__r83_f04
28,4,4.816732831020705,0.7706312244341562,0.0004109473607919169,M0,early8__coverage_then_margin_B40,83,w85__r83_f04
28,4,4.816732831020705,0.7706312244341561,0.00041094736079200884,M1,early8__coverage_then_margin_B40,83,w85__r83_f04
28,4,4.816732831020705,0.7706312244341561,0.00041094736079200884,M2,early8__coverage_then_margin_B40,83,w85__r83_f04
40,4,3.8007038047820094,0.6908510699874012,0.0003987897561758835,M0,early8__coverage_then_margin_B40,83,w85__r83_f04
40,4,3.8007038047820094,0.6908510699874013,0.00039878975617623413,M1,early8__coverage_then_margin_B40,83,w85__r83_f04
40,4,3.8007038047820094,0.6908510699874013,0.00039878975617623413,M2,early8__coverage_then_margin_B40,83,w85__r83_f04
16,5,3.1241163232959206,0.6553456231005317,0.08986900201356361,M0,early8__coverage_then_margin_B40,83,w85__r83_f05
16,5,3.2795598056581525,0.6591058408296004,0.10756803686890354,M1,early8__coverage_then_margin_B40,83,w85__r83_f05
16,5,3.1241163232959206,0.6553456231005317,0.0898690020135635,M2,early8__coverage_then_margin_B40,83,w85__r83_f05
28,5,2.14083827357335,0.3497461575941058,0.0013232760444894702,M0,early8__coverage_then_margin_B40,83,w85__r83_f05
28,5,2.14083827357335,0.3497461575941058,0.001323276044489502,M1,early8__coverage_then_margin_B40,83,w85__r83_f05
28,5,2.14083827357335,0.3497461575941058,0.001323276044489502,M2,early8__coverage_then_margin_B40,83,w85__r83_f05
40,5,3.5967320597731645,0.6296873708327935,0.004371646530024345,M0,early8__coverage_then_margin_B40,83,w85__r83_f05
40,5,3.5967320597731645,0.6296873708327935,0.004371646530024347,M1,early8__coverage_then_margin_B40,83,w85__r83_f05
40,5,3.5967320597731645,0.6296873708327935,0.004371646530024347,M2,early8__coverage_then_margin_B40,83,w85__r83_f05
16,1,0.013208972607341357,0.0024435784690688355,2.5790704688928818e-05,M0,early8__coverage_then_margin_B40,84,w85__r84_f01
16,1,0.013208972607341357,0.0024435784690688355,2.5790704688930234e-05,M1,early8__coverage_then_margin_B40,84,w85__r84_f01
16,1,0.013208972607341357,0.0024435784690688355,2.5790704688930234e-05,M2,early8__coverage_then_margin_B40,84,w85__r84_f01
28,1,3.8922959873329286,0.6731850452303615,0.06358587743115243,M0,early8__coverage_then_margin_B40,84,w85__r84_f01
28,1,3.8922959873329286,0.6731850452303615,0.06358587743115282,M1,early8__coverage_then_margin_B40,84,w85__r84_f01
28,1,3.8922959873329286,0.6731850452303615,0.06358587743115282,M2,early8__coverage_then_margin_B40,84,w85__r84_f01
40,1,3.675268752074056,0.7423290301770336,0.052810242398361476,M0,early8__coverage_then_margin_B40,84,w85__r84_f01
40,1,3.6752687520740555,0.7423290301770336,0.05281024239836189,M1,early8__coverage_then_margin_B40,84,w85__r84_f01
40,1,3.6752687520740555,0.7423290301770336,0.05281024239836189,M2,early8__coverage_then_margin_B40,84,w85__r84_f01
16,2,3.4856851835574245,0.27386237290030446,0.7261376270995901,M0,early8__coverage_then_margin_B40,84,w85__r84_f02
16,2,3.485685183557424,0.2738623729003024,0.7261376270995921,M1,early8__coverage_then_margin_B40,84,w85__r84_f02
16,2,3.485685183557424,0.2738623729003024,0.7261376270995921,M2,early8__coverage_then_margin_B40,84,w85__r84_f02
28,2,4.666589677432817,0.8957024879990676,0.0052477488209545144,M0,early8__coverage_then_margin_B40,84,w85__r84_f02
28,2,4.666589677432817,0.8957024879990675,0.005247748820954458,M1,early8__coverage_then_margin_B40,84,w85__r84_f02
28,2,4.666589677432817,0.8957024879990675,0.005247748820954458,M2,early8__coverage_then_margin_B40,84,w85__r84_f02
40,2,5.291640795017026,0.9277612068237434,0.042351054765172626,M0,early8__coverage_then_margin_B40,84,w85__r84_f02
40,2,5.291640795017026,0.9277612068237435,0.04235105476517265,M1,early8__coverage_then_margin_B40,84,w85__r84_f02
40,2,5.291640795017026,0.9277612068237435,0.04235105476517265,M2,early8__coverage_then_margin_B40,84,w85__r84_f02
16,3,4.686254067802306,0.890672397996374,0.05968820317481925,M0,early8__coverage_then_margin_B40,84,w85__r84_f03
16,3,4.587335714523662,0.7827791613946856,0.0455164969294775,M1,early8__coverage_then_margin_B40,84,w85__r84_f03
16,3,4.2204940293809,0.7327359620797759,0.12408653146523112,M2,early8__coverage_then_margin_B40,84,w85__r84_f03
28,3,4.402387524848803,0.8303558775575195,0.00047770384334444425,M0,early8__coverage_then_margin_B40,84,w85__r84_f03
28,3,4.402387524848803,0.8303558775575195,0.000477703843344489,M1,early8__coverage_then_margin_B40,84,w85__r84_f03
28,3,4.402387524848803,0.8303558775575195,0.000477703843344489,M2,early8__coverage_then_margin_B40,84,w85__r84_f03
40,3,3.6744211024893056,0.659477992721563,0.002339424380168719,M0,early8__coverage_then_margin_B40,84,w85__r84_f03
40,3,3.6744211024893056,0.659477992721563,0.0023394243801685907,M1,early8__coverage_then_margin_B40,84,w85__r84_f03
40,3,3.6744211024893056,0.659477992721563,0.0023394243801685907,M2,early8__coverage_then_margin_B40,84,w85__r84_f03
16,4,0.27140944277630813,0.056169792425938087,0.008789942432624879,M0,early8__coverage_then_margin_B40,84,w85__r84_f04
16,4,0.28646078588687357,0.059040009486194464,0.008470693703839162,M1,early8__coverage_then_margin_B40,84,w85__r84_f04
16,4,0.27140944277630813,0.056169792425938087,0.008789942432624917,M2,early8__coverage_then_margin_B40,84,w85__r84_f04
