comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00092,92,50.99379,52.19501077470772,52.3239109653519,-1.2012207747077213,-1.3301209653519024,1.2012207747077213,1.3301209653519024,0.12890019064418112
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00093,93,50.82025,52.69452858422471,52.886226714839246,-1.8742785842247045,-2.0659767148392447,1.8742785842247045,2.0659767148392447,0.19169813061454022
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00094,94,55.03649,56.15153493481338,57.74240827746269,-1.1150449348133833,-2.705918277462686,1.1150449348133833,2.705918277462686,1.590873342649303
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00096,96,62.61278,61.13385018569584,62.18910094253947,1.4789298143041665,0.4236790574605322,1.4789298143041665,0.4236790574605322,-1.0552507568436342
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00097,97,70.70868,70.84587992883343,77.21694496023989,-0.1371999288334251,-6.5082649602398845,0.1371999288334251,6.5082649602398845,6.371065031406459
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00098,98,70.71442,72.05828613256696,76.95898871694031,-1.3438661325669583,-6.244568716940307,1.3438661325669583,6.244568716940307,4.900702584373349
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00099,99,62.61258,64.59506959054988,66.26423774254516,-1.982489590549882,-3.6516577425451615,1.982489590549882,3.6516577425451615,1.6691681519952795
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00100,100,82.71335,80.4580016829488,73.77926430626357,2.255348317051201,8.934085693736435,2.255348317051201,8.934085693736435,6.678737376685234
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00101,101,50.290025,70.70720317376612,79.94917097270874,-20.41717817376612,-29.659145972708743,20.41717817376612,29.659145972708743,9.241967798942621
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00102,102,78.57048999999999,76.83810032643032,76.86126856896568,1.7323896735696709,1.709221431034308,1.7323896735696709,1.709221431034308,-0.02316824253536298
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00103,103,74.29782,70.05996062570514,71.63403094450251,4.237859374294857,2.663789055497489,4.237859374294857,2.663789055497489,-1.574070318797368
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00104,104,62.57318,62.034676413276216,64.40132369589824,0.5385035867237846,-1.828143695898241,0.5385035867237846,1.828143695898241,1.2896401091744565
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00106,106,58.7098,57.78441032902606,59.14148032404752,0.9253896709739422,-0.4316803240475195,0.9253896709739422,0.4316803240475195,-0.4937093469264227
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00107,107,74.637395,76.33687876227444,78.20632022379176,-1.69948376227444,-3.5689252237917657,1.69948376227444,3.5689252237917657,1.8694414615173256
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00108,108,78.713215,77.01404269296884,78.32035402707164,1.6991723070311622,0.3928609729283607,1.6991723070311622,0.3928609729283607,-1.3063113341028014
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00109,109,54.82408,55.02038558737062,58.38292175579727,-0.1963055873706167,-3.558841755797268,0.1963055873706167,3.558841755797268,3.3625361684266513
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00110,110,62.72201,62.85779879102683,63.99041908019414,-0.1357887910268331,-1.2684090801941394,0.1357887910268331,1.2684090801941394,1.1326202891673063
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00111,111,62.762150000000005,64.03373064593801,64.44738845249455,-1.271580645938002,-1.685238452494545,1.271580645938002,1.685238452494545,0.41365780655654305
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00112,112,54.79062,54.46691004536946,56.02064741236392,0.3237099546305373,-1.230027412363917,0.3237099546305373,1.230027412363917,0.9063174577333797
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00113,113,58.775855,58.933803297411785,60.33655533863438,-0.1579482974117851,-1.5607003386343834,0.1579482974117851,1.5607003386343834,1.4027520412225982
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00114,114,54.84091,55.570631760108725,56.165365265778206,-0.729721760108724,-1.3244552657782052,0.729721760108724,1.3244552657782052,0.5947335056694811
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00115,115,86.262795,81.3190775295274,75.05340583861751,4.943717470472592,11.20938916138249,4.943717470472592,11.20938916138249,6.2656716909098975
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00116,116,66.77531,64.90669508804383,65.95854867595554,1.868614911956172,0.8167613240444638,1.868614911956172,0.8167613240444638,-1.0518535879117081
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00117,117,50.79587,52.78340058823659,52.51699435791364,-1.987530588236588,-1.721124357913638,1.987530588236588,1.721124357913638,-0.26640623032294997
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00118,118,70.738735,68.98219298799867,67.82440010687446,1.7565420120013329,2.9143348931255417,1.7565420120013329,2.9143348931255417,1.1577928811242089
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00119,119,74.557235,76.20692625930914,73.20650149077512,-1.6496912593091366,1.350733509224881,1.6496912593091366,1.350733509224881,-0.29895775008425574
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00120,120,58.85444,59.33295016816626,60.430688199182,-0.4785101681662667,-1.576248199182004,0.4785101681662667,1.576248199182004,1.0977380310157374
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00121,121,58.63609,57.70165827991679,58.82965750929313,0.9344317200832108,-0.1935675092931319,0.9344317200832108,0.1935675092931319,-0.7408642107900789
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00122,122,78.729635,77.27962723038105,79.24493800100775,1.4500077696189493,-0.5153030010077515,1.4500077696189493,0.5153030010077515,-0.9347047686111978
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00123,123,73.32628,80.61954672342395,74.66946670787621,-7.293266723423954,-1.343186707876214,7.293266723423954,1.343186707876214,-5.95008001554774
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00125,125,82.6434,80.02741738758915,78.64045436546778,2.6159826124108463,4.0029456345322245,2.6159826124108463,4.0029456345322245,1.3869630221213782
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00126,126,83.136455,79.38315921747133,75.8572146273257,3.7532957825286672,7.279240372674295,3.7532957825286672,7.279240372674295,3.5259445901456274
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00127,127,58.81311,59.12167414721379,60.0349968950511,-0.3085641472137865,-1.2218868950510997,0.3085641472137865,1.2218868950510997,0.9133227478373132
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00128,128,62.66116,60.89717359520556,61.91199738944545,1.7639864047944442,0.7491626105545492,1.7639864047944442,0.7491626105545492,-1.014823794239895
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00129,129,70.65697999999999,71.7099071940226,70.11798246020285,-1.0529271940226153,0.5389975397971369,1.0529271940226153,0.5389975397971369,-0.5139296542254783
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00130,130,63.872535000000006,63.50723910400694,64.33567592437221,0.3652958959930643,-0.4631409243722046,0.3652958959930643,0.4631409243722046,0.09784502837914033
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00131,131,62.077235,63.08677108570121,62.15326049452453,-1.009536085701214,-0.0760254945245364,1.009536085701214,0.0760254945245364,-0.9335105911766775
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00132,132,62.641830000000006,62.86823922258304,63.62007338014479,-0.2264092225830367,-0.9782433801447824,0.2264092225830367,0.9782433801447824,0.7518341575617458
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00133,133,78.62241999999999,75.82647309056726,83.00891723239677,2.795946909432729,-4.386497232396778,2.795946909432729,4.386497232396778,1.5905503229640487
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00134,134,70.65929,69.68444290814405,69.62662293547264,0.9748470918559492,1.0326670645273597,0.9748470918559492,1.0326670645273597,0.05781997267141048
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00135,135,82.71558999999999,80.47251837523083,76.98448417551073,2.243071624769158,5.731105824489262,2.243071624769158,5.731105824489262,3.4880341997201043
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00137,137,79.28099,82.35594844846743,75.7201102115471,-3.0749584484674277,3.560879788452908,3.0749584484674277,3.560879788452908,0.4859213399854805
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00138,138,69.79165,69.73875814668719,68.92975573696017,0.0528918533128148,0.8618942630398294,0.0528918533128148,0.8618942630398294,0.8090024097270146
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00139,139,78.25226,76.26839801242491,75.74644449249644,1.9838619875750965,2.50581550750357,1.9838619875750965,2.50581550750357,0.5219535199284735
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00140,140,69.76327500000001,69.1407320991142,69.00270741481991,0.6225429008858043,0.7605675851800981,0.6225429008858043,0.7605675851800981,0.13802468429429382
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00141,141,54.84386,55.91438341270177,54.91390487221991,-1.0705234127017675,-0.0700448722199098,1.0705234127017675,0.0700448722199098,-1.0004785404818577
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00142,142,62.75744,64.49800504562997,64.2542573420173,-1.740565045629964,-1.4968173420172943,1.740565045629964,1.4968173420172943,-0.24374770361266962
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00143,143,22.84292,23.624741522886133,28.737504581404018,-0.7818215228861334,-5.894584581404018,0.7818215228861334,5.894584581404018,5.112763058517885
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00144,144,30.79568,31.475883038312592,34.92441146828496,-0.680203038312591,-4.128731468284958,0.680203038312591,4.128731468284958,3.4485284299723666
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00145,145,38.651335,37.06152445125207,37.52939253715368,1.589810548747934,1.1219424628463202,1.589810548747934,1.1219424628463202,-0.4678680859016138
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00146,146,38.8958,42.24987361966596,40.099599551707215,-3.3540736196659537,-1.203799551707213,3.3540736196659537,1.203799551707213,-2.1502740679587404
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00147,147,22.88304,24.130398637787888,24.443578551409168,-1.2473586377878867,-1.5605385514091663,1.2473586377878867,1.5605385514091663,0.3131799136212796
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00148,148,30.81749,29.68966545084534,34.46371910411122,1.12782454915466,-3.646229104111221,1.12782454915466,3.646229104111221,2.518404554956561
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00149,149,34.812685,35.657163937005684,39.0702917356264,-0.8444789370056824,-4.257606735626396,0.8444789370056824,4.257606735626396,3.413127798620714
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00150,150,34.85407,34.44279943903187,38.31803364511529,0.4112705609681271,-3.4639636451152924,0.4112705609681271,3.4639636451152924,3.0526930841471653
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00151,151,26.83881,25.73567695187707,24.270891122944597,1.1031330481229276,2.567918877055405,1.1031330481229276,2.567918877055405,1.4647858289324773
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00152,152,50.74676,49.23277127852771,45.90118151653855,1.5139887214722876,4.845578483461445,1.5139887214722876,4.845578483461445,3.3315897619891572
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00153,153,26.6876,25.70337942035341,27.121908384464767,0.9842205796465856,-0.4343083844647672,0.9842205796465856,0.4343083844647672,-0.5499121951818184
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00155,155,26.80431,27.82663105040608,25.13843282035723,-1.022321050406081,1.66587717964277,1.022321050406081,1.66587717964277,0.6435561292366891
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00156,156,30.78383,30.436531485372683,30.20114090240672,0.3472985146273153,0.5826890975932812,0.3472985146273153,0.5826890975932812,0.23539058296596593
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00157,157,30.81813,30.100484476436858,32.96564655955567,0.7176455235631387,-2.147516559555676,0.7176455235631387,2.147516559555676,1.4298710359925373
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00158,158,18.77861,17.423704922781056,14.701784709039416,1.3549050772189446,4.076825290960585,1.3549050772189446,4.076825290960585,2.7219202137416403
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00159,159,30.97721,30.773975096863577,32.23595957492266,0.2032349031364226,-1.2587495749226605,0.2032349031364226,1.2587495749226605,1.0555146717862378
Phase 3A simple model minus current GP,depth,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00160,160,29.70513,30.712465282273072,32.45000627399751,-1.007335282273072,-2.7448762739975088,1.007335282273072,2.7448762739975088,1.7375409917244369
