dataset,fold_index,name,optimizer,optimizer_label,training_simulations,fit_runtime_seconds,predict_runtime_seconds,fold_runtime_seconds,optimizer_convergence_applicable,optimizer_selected_run_success,optimizer_selected_start_index,optimizer_run_count,optimizer_unsuccessful_run_count,optimizer_fallback_run_count,optimizer_start_thetas_json,optimizer_objectives_json,optimizer_runs_json,warning_count,warning_messages,fit_failed,fit_failure_message,fallback_fit_used,parameter_bound_hit_count,parameter_bound_hit_parameters,optimized_kernel_expression,log_marginal_likelihood_train_fold,signal_variance,lengthscale
clean,40,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,slsqp,SLSQP,90,0.047892300004605204,0.00029289996018633246,0.048185199964791536,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[61.475465465828734, 61.47546546587139]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.24803744332599992, 0.14379967020631018], ""objective"": 61.475465465828734, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.013979499984998256, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2480380138128988, 0.1438001491427554], ""objective"": 61.47546546587139, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 24, ""function_evaluations"": 31, ""gradient_evaluations"": 24, ""runtime_seconds"": 0.031855200009886175, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.883**2 * Matern(length_scale=1.15, nu=1.5)",-61.475465465828734,0.7803307245533073,1.1546527740020895
clean,40,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,powell,Powell,90,0.20579660002840683,0.00031290005426853895,0.20610950008267537,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[61.475465465824264, 61.475465465825096]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.24803800764802175, 0.14379948523878083], ""objective"": 61.475465465824264, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 155, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.07029560004593804, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.24803770243172724, 0.1437995681416357], ""objective"": 61.475465465825096, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 308, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.13354130001971498, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.883**2 * Matern(length_scale=1.15, nu=1.5)",-61.475465465824264,0.7803302841956195,1.1546525604288385
clean,40,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,none,No optimization,90,0.0014297000016085804,0.0002308000111952424,0.0016605000128038228,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-66.1102321179932,1.0,1.0
clean,41,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,lbfgsb,L-BFGS-B,90,0.03960890002781525,0.0003410999779589474,0.0399500000057742,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.88394064891155, 127.70446732459271]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.25801747525365387, 0.14164812872614602], ""objective"": 60.88394064891155, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.015476000029593706, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.0156841983518193e-06, -4.417232352958236], ""objective"": 127.70446732459271, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.022070300008635968, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.88394064891155,0.7725817309272438,1.1521711612673147
clean,41,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,slsqp,SLSQP,90,0.041378800000529736,0.0003081999602727592,0.041686999960802495,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.88394064891688, 60.88394064894957]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.25801816582834763, 0.14164815358113822], ""objective"": 60.88394064891688, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.012210099957883358, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2580181265739972, 0.14164857262945296], ""objective"": 60.88394064894957, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 22, ""function_evaluations"": 25, ""gradient_evaluations"": 22, ""runtime_seconds"": 0.02733999997144565, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.88394064891688,0.7725811974020358,1.1521711899045204
clean,41,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,powell,Powell,90,0.21075939998263493,0.00027249997947365046,0.21103189996210858,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.88394064890912, 60.8839406489087]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2580176439323869, 0.1416481773603196], ""objective"": 60.88394064890912, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.06508160004159436, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.25801774146824497, 0.14164808467527545], ""objective"": 60.8839406489087, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 331, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.14359310001600534, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.8839406489087,0.7725815252547417,1.1521711105131731
clean,41,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,none,No optimization,90,0.0012501999735832214,0.000438000017311424,0.0016881999908946455,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-65.61678069157489,1.0,1.0
clean,42,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,lbfgsb,L-BFGS-B,90,0.03863859997363761,0.00030200002947822213,0.03894060000311583,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[61.0556500228441, 127.7044673784503]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2539874175066807, 0.14566737389229528], ""objective"": 61.0556500228441, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.01369009999325499, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.0145962071740927e-06, -4.41744273142676], ""objective"": 127.7044673784503, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.022559400007594377, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.881**2 * Matern(length_scale=1.16, nu=1.5)",-61.0556500228441,0.7757015622447968,1.156811338395984
clean,42,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,slsqp,SLSQP,90,0.04134389996761456,0.00027269998099654913,0.04161659994861111,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[61.055650022844894, 61.05565002288165]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2539869330411594, 0.14566755615167015], ""objective"": 61.055650022844894, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 9, ""function_evaluations"": 13, ""gradient_evaluations"": 9, ""runtime_seconds"": 0.012923699978273362, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2539879835188531, 0.1456677673751136], ""objective"": 61.05565002288165, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 22, ""function_evaluations"": 25, ""gradient_evaluations"": 22, ""runtime_seconds"": 0.026689300022553653, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.881**2 * Matern(length_scale=1.16, nu=1.5)",-61.055650022844894,0.7757019380455495,1.1568115492357145
clean,42,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,powell,Powell,90,0.20754570001736283,0.0003073000116273761,0.2078530000289902,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[61.055650022842755, 61.05565002284297]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.25398751418585613, 0.14566733512551838], ""objective"": 61.055650022842755, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 149, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.06454170000506565, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2539871967055661, 0.14566743878531715], ""objective"": 61.05565002284297, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 304, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.1409838999970816, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.881**2 * Matern(length_scale=1.16, nu=1.5)",-61.055650022842755,0.775701487250613,1.1568112935501376
clean,42,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,none,No optimization,90,0.0013210000470280647,0.0002514999941922724,0.0015725000412203372,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-65.84309039770878,1.0,1.0
clean,43,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,lbfgsb,L-BFGS-B,90,0.034200600057374686,0.00036130001535639167,0.03456190007273108,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.99673166662223, 127.70446726954236]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.257272746010432, 0.13924677078853026], ""objective"": 60.99673166662223, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.012279900023713708, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.0184876307596343e-06, -4.417775390766006], ""objective"": 127.70446726954236, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.019913700001779944, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.99673166662223,0.7731573094335147,1.1494077052551888
clean,43,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,slsqp,SLSQP,90,0.04488629999104887,0.00027189997490495443,0.04515819996595383,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.996731666623496, 60.99673166662597]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.257272751131058, 0.13924687623016066], ""objective"": 60.996731666623496, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.01171659998362884, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.2572723169874251, 0.1392470872829789], ""objective"": 60.99673166662597, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 24, ""function_evaluations"": 28, ""gradient_evaluations"": 24, ""runtime_seconds"": 0.03130810003494844, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.996731666623496,0.7731573054744653,1.1494078264506176
clean,43,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,powell,Powell,90,0.18957559997215867,0.0002731999848037958,0.18984879995696247,True,True,1,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.99673166662236, 60.99673166662225]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.2572727532088774, 0.13924687028090638], ""objective"": 60.99673166662236, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 147, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.06265720003284514, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.25727257331909026, 0.13924677112707218], ""objective"": 60.99673166662225, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 296, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.1250743999844417, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.879**2 * Matern(length_scale=1.15, nu=1.5)",-60.99673166662225,0.7731574429510993,1.1494077056443113
clean,43,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,none,No optimization,90,0.0015910000074654818,0.00032589997863397,0.0019168999860994518,False,True,-1,0,0,0,[],[],[],0,,False,,False,0,,"1**2 * Matern(length_scale=1, nu=1.5)",-65.63786435366194,1.0,1.0
clean,44,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,lbfgsb,L-BFGS-B,90,0.03618240001378581,0.00028549996204674244,0.03646789997583255,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.74034829670777, 127.70446729287333]","[{""optimizer"": ""lbfgsb"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.261979509395789, 0.14048877099155077], ""objective"": 60.74034829670777, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 7, ""function_evaluations"": 10, ""gradient_evaluations"": 10, ""runtime_seconds"": 0.010174600000027567, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""lbfgsb"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-1.018237442439169e-06, -4.415408667508713], ""objective"": 127.70446729287333, ""success"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 6, ""function_evaluations"": 14, ""gradient_evaluations"": 14, ""runtime_seconds"": 0.023988300003111362, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-60.74034829670777,0.769526791614945,1.150836156743365
clean,44,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,slsqp,SLSQP,90,0.042851499980315566,0.0007120000082068145,0.04356349998852238,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.7403482967071, 60.7403482967079]","[{""optimizer"": ""slsqp"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.26197971398245534, 0.1404886552053826], ""objective"": 60.7403482967071, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 8, ""function_evaluations"": 12, ""gradient_evaluations"": 8, ""runtime_seconds"": 0.013052399968728423, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""slsqp"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.261979763964008, 0.1404886164741368], ""objective"": 60.7403482967079, ""success"": true, ""message"": ""Optimization terminated successfully"", ""iterations"": 22, ""function_evaluations"": 25, ""gradient_evaluations"": 22, ""runtime_seconds"": 0.027650000003632158, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-60.7403482967071,0.7695266341800402,1.150836023492464
clean,44,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,powell,Powell,90,0.2083868000190705,0.00027489999774843454,0.20866170001681894,True,True,0,2,0,0,"[[0.0, 0.0], [-5.715374768429403, 1.1571584954261906]]","[60.74034829670713, 60.74034829670725]","[{""optimizer"": ""powell"", ""start_index"": 0, ""start_theta"": [0.0, 0.0], ""result_theta"": [-0.261979759895334, 0.14048873098359874], ""objective"": 60.74034829670713, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 4, ""function_evaluations"": 148, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.06513940001605079, ""fallback_used"": false, ""exception"": """"}, {""optimizer"": ""powell"", ""start_index"": 1, ""start_theta"": [-5.715374768429403, 1.1571584954261906], ""result_theta"": [-0.26197982616864035, 0.14048859401973987], ""objective"": 60.74034829670725, ""success"": true, ""message"": ""Optimization terminated successfully."", ""iterations"": 7, ""function_evaluations"": 305, ""gradient_evaluations"": -1, ""runtime_seconds"": 0.1415049000061117, ""fallback_used"": false, ""exception"": """"}]",0,,False,,False,0,,"0.877**2 * Matern(length_scale=1.15, nu=1.5)",-60.74034829670713,0.769526598848858,1.150836110700768
