experiment_name,folder_name_valid,P,VX,LS,ST,XI,XF,XL,TE,DT,material,folder_hash,partition,P_unit,VX_unit,LS_unit,ST_unit,parameter_values_match_folder_and_partition,parameter_units_match_week6,label_frame_count,frames_csv_row_count,frames_csv_schema_valid,frames_csv_frame_index_valid,frames_csv_timestep_matches_partition_ledger,frames_csv_label_matches_final_label,parameters_path,parameters_sha256,frames_csv_path,frames_csv_sha256
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,True,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,0.0002,0.0014,0.0012,0.0021,5.52443529316e-06,TI64,95ed9fb76f,old-data-local,W,m/s,m,K,True,True,374,374,True,True,True,True,P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f/parameters.json,96e2a8a7e9cdaf66873050947c644ca9d80f6cff1e10ab881c0d02693f2e02e2,P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f/frames.csv,f5ef6b6e9eff6786a11296c3515ab9872092a6f89c1557f7d2ae5aab7c82d5bc
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,True,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,0.0002,0.0014,0.0012,0.0021,1.60568797302e-05,TI64,701e6757d1,old-data-local,W,m/s,m,K,True,True,132,132,True,True,True,True,P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1/parameters.json,c0b521ff0131051d688f63252cba0dd10084f9572c7393449d2f4b90df9e4e22,P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1/frames.csv,d101b462c9acfbe76020a61c7b798965cbc90b41cd35edf05c069880116a17bd
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,True,99.5435087092,0.559592851831,4.5e-05,300.0,-0.0002,0.0012,0.0014,0.00125,3.34132747676e-06,TI64,306f9d252b,old-data-local,W,m/s,m,K,True,True,376,376,True,True,True,True,P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b/parameters.json,f0275fcd4a833b679e33117b8827dc80c7b39856f7f0a362a1c0caf93d43278f,P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b/frames.csv,43a6e20be9d18696930218eba1e0d3e3066e9188c4a9537830766d299592510c
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,True,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798,0.0002,0.0014,0.0012,0.0021,7.81652803119e-06,TI64,765e346b33,old-data-local,W,m/s,m,K,True,True,268,268,True,True,True,True,P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33/parameters.json,c622a445a2d75c7c1e81a9feeab9f1d082b695106678e8ea8559d689308c83c1,P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33/frames.csv,63de25945fe9aeefaa64c018d1dc07231d3cde660d0b69969db4f6ca9e14b62c
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,True,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,0.0002,0.0014,0.0012,0.0021,8.54288845105e-06,TI64,790e4fd6dd,old-data-remote-clean,W,m/s,m,K,True,True,247,247,True,True,True,True,P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd/parameters.json,e082750884d20856a89f3383d3721f8fd2cda9d11d8d0d29fde1f9d4d44af186,P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd/frames.csv,d9488b0916662b7cf45cba3c4bc2675d2f65881e2d4389d938fb2903eb36fb07
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,True,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,0.0002,0.0014,0.0012,0.0021,1.13768543304e-05,TI64,6f31342894,old-data-remote-clean,W,m/s,m,K,True,True,185,185,True,True,True,True,P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894/parameters.json,a9fa3a5c382a25d3c705d7711e0a2098e1300d335c06aeba74760e5a0b688fe1,P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894/frames.csv,7ee382a5553ea55b6e87a306f9b3b03bccde55ffa81b7de46f8f2308fee7c11c
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,True,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,0.0002,0.0014,0.0012,0.0021,5.25024394207e-06,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,392,392,True,True,True,True,P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb/parameters.json,05df807ab13cddd9ef3455fad1b51fd558e317cd8516dc649266177adf1e3fe0,P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb/frames.csv,1d37bb86a93b3462decec9a4504797fcc832a804e03c47ed1333d36c6c2916d9
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,True,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,0.0002,0.0014,0.0012,0.0021,1.06810745755e-05,TI64,6f31342894,old-data-remote-clean,W,m/s,m,K,True,True,195,195,True,True,True,True,P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894/parameters.json,ed081bb359cd51921b5277f56caa6f38ab5d626dbcb4b2dbc76d575d58f638cd,P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894/frames.csv,f031a02d8fc4cf6eb8b5c0ac0561595216555ddd6bce91dc6849af6ea143e396
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,True,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,0.0002,0.0014,0.0012,0.0021,2.14247212255e-05,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,100,100,True,True,True,True,P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb/parameters.json,afba46bc05528bbba6352219b392b85a5d1c7a79220bbad70eb6c3c618e8070a,P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb/frames.csv,7cac81b1eb504f0b60629e58ab82b61b2ca06e4e344c9ec19ee6751e0cb2bddb
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,True,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,0.0002,0.0014,0.0012,0.0021,5.69319999497e-06,TI64,d7a336064e,old-data-remote-clean,W,m/s,m,K,True,True,364,364,True,True,True,True,P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e/parameters.json,1c7402b39da4659e70eebf910940766adc69283774d53dc76999c33e3790b5de,P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e/frames.csv,870ec81c14416cd97c511306ef68bc065df6ea7806043ed2825bc97bc5edcf3d
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,True,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,0.0002,0.0014,0.0012,0.0021,1.71285841829e-05,TI64,25d163a2a5,old-data-remote-clean,W,m/s,m,K,True,True,124,124,True,True,True,True,P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5/parameters.json,1b8de3063831460c23d6b116b2b9116911ab3d657bb1ab768baa0abc2ede2465,P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5/frames.csv,73c6829dabe769c6ad02f298f97dd3224273d21c7a14973463a9ad91d89193d3
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,True,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,0.0002,0.0014,0.0012,0.0021,8.42834477408e-06,TI64,d7a336064e,old-data-remote-clean,W,m/s,m,K,True,True,251,251,True,True,True,True,P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e/parameters.json,558fef24932157f372b242b8b3eca04b734cfbaea9d0360561ca81f3d9d7cf9a,P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e/frames.csv,c813e026ff830e63b8390a84a590e37e17515c88e9274507ce040e82df349490
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,True,128.682231034,0.601925389683,8.082715257e-05,394.322355105,0.0002,0.0014,0.0012,0.0021,8.01448266795e-06,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,263,263,True,True,True,True,P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb/parameters.json,53cc2971b196a2347d4f45c2eeaf94639f7c89bb259701faa1769e6353038b52,P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb/frames.csv,177917751296d0feabc3994425506b39438066a0935a37da69dc9c6fb58c5519
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,True,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,0.0002,0.0014,0.0012,0.0021,1.67997477383e-05,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,127,127,True,True,True,True,P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb/parameters.json,2193ad682bab8624e6816db73b57ba517735f63a4657c1f6c41371d69b91974e,P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb/frames.csv,e89401ced22fdf1ce2e89da74f3ddeab656171e550493e035361bc3794d3fa4a
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,True,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,0.0002,0.0014,0.0012,0.0021,6.18321293134e-06,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,340,340,True,True,True,True,P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb/parameters.json,5f1c48a0bf591cee3e95ef27f7ff5f9975d872c5c8cd580d8a6e3cda01b38674,P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb/frames.csv,40c0c58c92246eac85403b2f4835443d262db9049727b6f93bd7088d6283687a
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,True,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,0.0002,0.0014,0.0012,0.0021,6.1205195733e-06,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,343,343,True,True,True,True,P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb/parameters.json,2605d4c826f4423d346235c4e7f2e4887baf3d9c40960bde3210310416a110a5,P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb/frames.csv,36283ca0fa08fd85e1d66341827898a975ae7fcc57edb0873060e4bcca72da55
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,True,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,0.0002,0.0014,0.0012,0.0021,1.40522559835e-05,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,151,151,True,True,True,True,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb/parameters.json,0bbdcb3cc8f2b70c970e4e6a52aeb9722b7973c2d7f93e076aca4c58294a8681,P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb/frames.csv,a9c3bf03c02b80832e3a74ee556e4bbd48380a14804bfdf350c29c7ee4af7e67
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,True,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,0.0002,0.0014,0.0012,0.0021,5.73305085006e-06,TI64,ddeae69a6e,old-data-remote-clean,W,m/s,m,K,True,True,358,358,True,True,True,True,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e/parameters.json,6f68236121b3d0c6d1b8f33079dccb75db1f4a6d0b22b55b03c9cfc9f67c67bd,P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e/frames.csv,6a053b8aa00702dcf87e7de0e2582a523438f1b678706d6569b3d8f6d87c77f0
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,True,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,0.0002,0.0014,0.0012,0.0021,5.17193155633e-06,TI64,b789300819,old-data-remote-clean,W,m/s,m,K,True,True,392,392,True,True,True,True,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819/parameters.json,93fe582651b415fbe654f43ceecaede2464a453cc977fdd7911eb6c15acb33df,P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819/frames.csv,efc9bc91800e845456fc8e45bf5fe37128390434b0e82872a732d9430fa46db7
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,True,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,0.0002,0.0014,0.0012,0.0021,8.09149569346e-06,TI64,95fb07b078,old-data-remote-clean,W,m/s,m,K,True,True,257,257,True,True,True,True,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078/parameters.json,a537a39c2caeacd64cb8d5cd9e609948aad779d1e9141b64a6e626b21174c751,P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078/frames.csv,569dcd99ffe55d52694693d17d134c5c5ca5f70240839eca13c9013f26fa5e98
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,True,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,0.0002,0.0014,0.0012,0.0021,1.27529227616e-05,TI64,8bf1b39107,old-data-remote-clean,W,m/s,m,K,True,True,164,164,True,True,True,True,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107/parameters.json,b56c03f645202ea3c4563bb8ec091149b48f35bb59fb0b3c24a7e558291790c1,P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107/frames.csv,0f22db83d6498ecabfb7904b0bd171c871daf261d61e54d5c7f01c8fc6dcfbcc
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,True,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,0.0002,0.0014,0.0012,0.0021,1.90527081478e-05,TI64,2d34966482,old-data-remote-clean,W,m/s,m,K,True,True,112,112,True,True,True,True,P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482/parameters.json,de611f4d3e26607ff7ca053288b17de19b53bdfc9545d0ba6d05887a61e8cb37,P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482/frames.csv,e374e5b1f1dabff4b2ed8cfc41f6ec2c666e860867c0d0567d2dc46b78ff746d
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,True,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,0.0002,0.0014,0.0012,0.0021,1.65062601148e-05,TI64,6464f5e6a2,old-data-remote-clean,W,m/s,m,K,True,True,129,129,True,True,True,True,P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2/parameters.json,08b8d079fe7d49cb43cd051be3ae6d178ee8cf57be58b7c0819976822b762e50,P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2/frames.csv,831818ccf73875a85efb9c55ae4acbe81e7d65c2f8e66f69514b6c1eaa36fb64
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,True,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,0.0002,0.0014,0.0012,0.0021,8.51993028498e-06,TI64,3a501d5f99,old-data-remote-clean,W,m/s,m,K,True,True,248,248,True,True,True,True,P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99/parameters.json,e9a60daf3ff0efb490cc3d45583f2ebc61aab0f61f3e2f78e606af5124074333,P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99/frames.csv,01b23a5ec815d35a9ab339ad7c3f3e48ff6a7d0f0cec551024acada38491cba5
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,True,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,0.0002,0.0014,0.0012,0.0021,4.98653566638e-06,TI64,765072ed36,old-data-remote-clean,W,m/s,m,K,True,True,413,413,True,True,True,True,P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36/parameters.json,3510de78c67fe0831ab85d80614e3c84739bdae5a9237a11dfaa6aff95bcee76,P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36/frames.csv,b43c4e111ce523652877a0f9e142229d7bf30bdbaa3ee4766dd3753ca818973a
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,True,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,0.0002,0.0014,0.0012,0.0021,4.86169492987e-06,TI64,17f36d0008,old-data-remote-clean,W,m/s,m,K,True,True,422,422,True,True,True,True,P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008/parameters.json,145a90251bc4c910ddf1a31ea85e2422ff6804f66729c9360996272c617d9590,P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008/frames.csv,5013cceeec9d99df2fa8ddd072c0c71b137ddf0c7018c4a731b5df25c212988e
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,True,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,0.0002,0.0014,0.0012,0.0021,5.31041169208e-06,TI64,b41981edcb,old-data-remote-clean,W,m/s,m,K,True,True,390,390,True,True,True,True,P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb/parameters.json,2e184c04246e46e886d3b2ff9020fb931b734d18b023bbe8640452f7f2ddd01b,P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb/frames.csv,94fde7a51c23fdd6768573136f1e3bdbb5ff9b0af89ade8e9ef3d2eb800fbec7
